time,segment_id,speed,street,direction,from_street,to_street,length,bus_count,message_count,hour,day_of_week,month,start_latitude,start_longitude,end_latitude,end_longitude
2024-06-16T00:01:05.000,97,17.0,Pulaski,SB,Peterson,Bryn Mawr,0.5,1,4,0,1,6,41.9901383429,-87.7288919771,41.9828344352,-87.728684246
2024-06-16T00:01:05.000,102,28.0,Ashland,NB,79th,71st,1.0,3,8,0,1,6,41.7503560091,-87.6632541367,41.7649079607,-87.663612718
2024-06-16T00:01:05.000,103,25.0,Ashland,NB,71st,67th,0.5,1,8,0,1,6,41.7649079607,-87.663612718,41.7721909488,-87.6638378447
2024-06-16T00:01:05.000,104,25.0,Ashland,NB,67th,63rd,0.5,1,9,0,1,6,41.7721909488,-87.6638378447,41.7794635041,-87.6640374592
2024-06-16T00:01:05.000,105,29.0,Ashland,NB,63rd,59th,0.5,1,5,0,1,6,41.7794635041,-87.6640374592,41.7867457704,-87.6642111674
2024-06-16T00:01:05.000,106,28.0,Ashland,NB,59th,55th,0.5,1,7,0,1,6,41.7867457704,-87.6642111674,41.7940232957,-87.6643984668
2024-06-16T00:01:05.000,110,30.0,Ashland,NB,43rd,Pershing,0.5,2,11,0,1,6,41.8158697299,-87.6649647832,41.8231508628,-87.6651248281
2024-06-16T00:01:05.000,111,32.0,Ashland,NB,Pershing,35th,0.5,2,7,0,1,6,41.8231508628,-87.6651248281,41.8305002878,-87.6653847992
2024-06-16T00:01:05.000,112,26.0,Ashland,NB,35th,Archer,0.5,1,1,0,1,6,41.8305002878,-87.6653847992,41.8376827898,-87.6655581444
2024-06-16T00:01:05.000,122,27.0,Ashland,NB,North Ave,Elston,0.55,1,10,0,1,6,41.9106292239,-87.6675079387,41.9185457037,-87.6679092691
2024-06-16T00:01:05.000,123,20.0,Ashland,NB,Elston,Fullerton,0.45,2,11,0,1,6,41.9185457037,-87.6679092691,41.9251505156,-87.6679620918
2024-06-16T00:01:05.000,124,18.0,Ashland,NB,Fullerton,Diversey,0.5,2,13,0,1,6,41.9251505156,-87.6679620918,41.932402477,-87.668210266
2024-06-16T00:01:05.000,125,24.0,Ashland,NB,Diversey,Belmont,0.5,2,16,0,1,6,41.932402477,-87.668210266,41.939695436,-87.6684779112
2024-06-16T00:01:05.000,126,33.0,Ashland,NB,Belmont,Addison,0.5,1,7,0,1,6,41.939695436,-87.6684779112,41.9469890515,-87.6686743455
2024-06-17T00:01:02.000,127,20.0,Ashland,NB,Addison,Irving Park,0.5,1,3,0,2,6,41.9469890515,-87.6686743455,41.9542892901,-87.6688650541
2024-06-17T00:01:02.000,129,26.0,Ashland,NB,Montrose,Lawrence,0.5,1,1,0,2,6,41.9615905019,-87.6690743088,41.9688759177,-87.6692552405
2024-06-17T00:01:02.000,131,24.0,Ashland,NB,Foster,Bryn Mawr,0.5,1,10,0,2,6,41.9761710709,-87.6694299012,41.9834747775,-87.6696322417
2024-06-17T00:01:02.000,133,37.0,Ashland,SB,91st,95th,0.5,1,4,0,2,6,41.7284832358,-87.6630347385,41.7212162434,-87.6628665545
2024-06-17T00:01:02.000,134,25.0,Ashland,SB,87th,91st,0.5,1,8,0,2,6,41.7357908525,-87.6632483146,41.7284832358,-87.6630347385
2024-06-17T00:01:02.000,135,35.0,Ashland,SB,83rd,87th,0.5,1,8,0,2,6,41.7430778317,-87.6634347632,41.7357908525,-87.6632483146
2024-06-17T00:01:02.000,136,31.0,Ashland,SB,79th,83rd,0.5,2,13,0,2,6,41.7503581457,-87.663620583,41.7430778317,-87.6634347632
2024-06-17T00:01:02.000,137,31.0,Ashland,SB,71st,79th,1.0,3,12,0,2,6,41.7649100967,-87.6639792472,41.7503581457,-87.663620583
2024-06-17T00:01:02.000,138,24.0,Ashland,SB,67th,71st,0.5,1,12,0,2,6,41.7721930844,-87.6642044154,41.7649100967,-87.6639792472
2024-06-17T00:01:02.000,139,25.0,Ashland,SB,63rd,67th,0.5,1,9,0,2,6,41.7794656394,-87.6644040713,41.7721930844,-87.6642044154
2024-06-17T00:01:02.000,140,25.0,Ashland,SB,59th,63rd,0.5,1,4,0,2,6,41.7867479054,-87.6645778209,41.7794656394,-87.6644040713
2024-06-17T00:01:02.000,141,21.0,Ashland,SB,55th,59th,0.5,1,3,0,2,6,41.7940254304,-87.6647651619,41.7867479054,-87.6645778209
2024-06-17T00:01:03.000,145,25.0,Ashland,SB,Pershing,43rd,0.5,1,5,0,2,6,41.8231529963,-87.6654916893,41.8158718637,-87.6653316028
2024-06-17T00:01:03.000,146,20.0,Ashland,SB,35th,Pershing,0.5,1,7,0,2,6,41.8305024208,-87.6657517025,41.8231529963,-87.6654916893
2024-06-17T00:01:03.000,147,24.0,Ashland,SB,Archer,35th,0.5,1,5,0,2,6,41.8376849226,-87.6659250887,41.8305024208,-87.6657517025
2024-06-17T00:01:03.000,148,28.0,Ashland,SB,Cermak,Archer,1.0,1,8,0,2,6,41.8523321221,-87.6662077421,41.8376849226,-87.6659250887
2024-06-17T00:01:03.000,150,29.0,Ashland,SB,Roosevelt,18th,0.6,1,7,0,2,6,41.8668625554,-87.6665671071,41.8577948131,-87.6663216627
2024-06-17T00:01:03.000,151,28.0,Ashland,SB,Harrison,Roosevelt,0.5,1,11,0,2,6,41.8742014988,-87.6667825068,41.8668625554,-87.6665671071
2024-06-17T00:01:03.000,152,20.0,Ashland,SB,Washington,Harrison,0.6,1,9,0,2,6,41.8833000413,-87.6670550027,41.8742014988,-87.6667825068
2024-06-17T00:01:03.000,156,23.0,Ashland,SB,North Ave,Milwaukee,0.45,1,1,0,2,6,41.9106313534,-87.6678753006,41.904018258,-87.6676967823
2024-06-17T00:01:03.000,157,27.0,Ashland,SB,Elston,North Ave,0.55,1,8,0,2,6,41.9185478323,-87.6682766764,41.9106313534,-87.6678753006
2024-06-17T00:01:03.000,158,29.0,Ashland,SB,Fullerton,Elston,0.45,1,4,0,2,6,41.9251526443,-87.668329537,41.9185478323,-87.6682766764
2024-06-17T00:01:03.000,159,31.0,Ashland,SB,Diversey,Fullerton,0.5,1,6,0,2,6,41.9324046052,-87.6685777528,41.9251526443,-87.668329537
2024-06-17T00:01:03.000,160,28.0,Ashland,SB,Belmont,Diversey,0.5,1,7,0,2,6,41.9396975636,-87.6688454399,41.9324046052,-87.6685777528
2024-06-17T00:01:03.000,161,23.0,Ashland,SB,Addison,Belmont,0.5,1,2,0,2,6,41.9469911788,-87.6690419162,41.9396975636,-87.6688454399
2024-06-17T00:01:03.000,169,28.0,55th,WB,Kostner,Cicero,0.46,1,11,0,2,6,41.7932531887,-87.7329622535,41.7931681777,-87.7419834738
2024-06-17T00:01:03.000,170,28.0,55th,WB,Pulaski,Kostner,0.5,1,10,0,2,6,41.7933416014,-87.7231576487,41.7932531887,-87.7329622535
2024-06-17T00:01:03.000,171,29.0,55th,WB,Central Park,Pulaski,0.5,1,10,0,2,6,41.7934149656,-87.7136045062,41.7933416014,-87.7231576487
2024-06-17T00:01:03.000,172,26.0,55th,WB,Kedzie,Central Park,0.5,1,11,0,2,6,41.793651115,-87.7035527348,41.7934149656,-87.7136045062
2024-06-17T00:01:03.000,183,33.0,87th,EB,Kostner,Pulaski,0.5,1,13,0,2,6,41.7345524002,-87.731161881,41.7347180742,-87.7214579641
2024-06-17T00:01:03.000,184,30.0,87th,EB,Pulaski,Central Park,0.49,1,9,0,2,6,41.7347180742,-87.7214579641,41.7348842334,-87.7119953299
2024-06-17T00:01:03.000,185,34.0,87th,EB,Central Park,Kedzie,0.5,1,9,0,2,6,41.7348842334,-87.7119953299,41.735083368,-87.7020978703
2024-06-17T00:01:03.000,186,25.0,North,EB,Kostner,Pulaski,0.51,1,9,0,2,6,41.9096183569,-87.7362643899,41.9097494848,-87.7263320051
2024-06-17T00:01:03.000,187,22.0,North,EB,Pulaski,Central Park,0.49,1,12,0,2,6,41.9097494848,-87.7263320051,41.9098569484,-87.7167020015
2024-06-17T00:01:03.000,188,23.0,North,EB,Central Park,Kedzie,0.5,1,6,0,2,6,41.9098569484,-87.7167020015,41.909978124,-87.7069618067
2024-06-17T00:01:03.000,200,27.0,North,WB,Laramie,Central,0.51,1,6,0,2,6,41.9096384783,-87.7557943854,41.9095159354,-87.7657229523
2024-06-17T00:01:03.000,201,27.0,North,WB,Cicero,Laramie,0.5,1,8,0,2,6,41.9097629867,-87.7461131909,41.9096384783,-87.7557943854
2024-06-17T00:01:03.000,202,27.0,North,WB,Kostner,Cicero,0.5,1,11,0,2,6,41.9098927671,-87.7362618327,41.9097629867,-87.7461131909
2024-06-17T00:01:03.000,203,18.0,North,WB,Pulaski,Kostner,0.51,1,15,0,2,6,41.9100238945,-87.7263294053,41.9098927671,-87.7362618327
2024-06-17T00:01:03.000,204,24.0,North,WB,Central Park,Pulaski,0.49,1,1,0,2,6,41.9101313576,-87.7166993605,41.9100238945,-87.7263294053
2024-06-17T00:01:03.000,208,23.0,North,WB,Damen,Western,0.5,1,6,0,2,6,41.9106099476,-87.6775846462,41.9104580718,-87.6872193134
2024-06-17T00:01:04.000,2,27.0,55th,EB,Central Park,Kedzie,0.5,1,10,0,2,6,41.793140551,-87.7136071496,41.7933767009,-87.7035554211
2024-06-17T00:01:04.000,3,26.0,55th,EB,Kedzie,California,0.5,1,11,0,2,6,41.7933767009,-87.7035554211,41.7935536023,-87.693799302
2024-06-17T00:01:04.000,4,25.0,55th,EB,California,Western,0.5,1,13,0,2,6,41.7935536023,-87.693799302,41.7937393759,-87.6840431555
2024-06-17T00:01:04.000,5,29.0,Garfield,EB,Western,Damen,0.5,1,9,0,2,6,41.7937393759,-87.6840431555,41.7937791103,-87.6743019717
2024-06-17T00:01:04.000,6,27.0,Garfield,EB,Damen,Ashland,0.5,1,9,0,2,6,41.7937791103,-87.6743019717,41.7938871572,-87.6645832406
2024-06-17T00:01:04.000,9,12.0,Garfield,EB,Halsted,Dan Ryan Expy,0.72,1,3,0,2,6,41.7941646462,-87.6451618298,41.7943974487,-87.6311283131
2024-06-17T00:01:04.000,10,27.0,Garfield,EB,Dan Ryan Expy,State,0.27,1,8,0,2,6,41.7943974487,-87.6311283131,41.7945059819,-87.625702556
2024-06-17T00:01:04.000,11,21.0,Garfield,EB,State,Dr Martin L King Jr,0.5,1,14,0,2,6,41.7945059819,-87.625702556,41.7946636061,-87.6159826042
2024-06-17T00:01:04.000,12,28.0,Archer,WB,Oak Park,Harlem,0.5,1,9,0,2,6,41.7922933877,-87.7915747868,41.7920840659,-87.801548143
2024-06-17T00:01:04.000,13,28.0,Archer,WB,Narragansett,Oak Park,0.5,1,9,0,2,6,41.7924861906,-87.7818044315,41.7922933877,-87.7915747868
2024-06-17T00:01:04.000,14,27.0,55th,WB,Austin,Mobile,0.5,1,1,0,2,6,41.7926796968,-87.772065026,41.7924861906,-87.77935
2024-06-17T00:01:04.000,37,30.0,Pulaski,NB,31st,26th,0.5,1,11,0,2,6,41.8368812942,-87.7241670914,41.8442541875,-87.7244396463
2024-06-17T00:01:04.000,38,31.0,Pulaski,NB,26th,Cermak,0.5,1,12,0,2,6,41.8442541875,-87.7243697591,41.8515455888,-87.7246442132
2024-06-17T00:01:04.000,39,27.0,Pulaski,NB,Cermak,16th,0.5,1,3,0,2,6,41.8515455888,-87.7245751041,41.8588673534,-87.7248408908
2024-06-17T00:01:04.000,40,24.0,Pulaski,NB,16th,Roosevelt,0.5,1,2,0,2,6,41.8588673534,-87.724771498,41.8661711575,-87.7250561494
2024-06-17T00:01:04.000,41,21.0,Pulaski,NB,Roosevelt,Van Buren,0.62,1,16,0,2,6,41.8661711575,-87.7249869344,41.8752753838,-87.7253813295
2024-06-17T00:01:04.000,42,16.0,Pulaski,NB,Van Buren,Washington,0.46,1,4,0,2,6,41.8752753838,-87.7252950746,41.8819364677,-87.7255863086
2024-06-17T00:01:04.000,44,29.0,Pulaski,NB,Lake,Chicago,0.68,1,1,0,2,6,41.8854658549,-87.7256212259,41.8953666789,-87.725990629
2024-06-17T00:01:04.000,45,25.0,Pulaski,NB,Chicago,Division,0.5,1,5,0,2,6,41.8953666789,-87.7258968524,41.9026704832,-87.7261884496
2024-06-17T00:01:04.000,46,21.0,Pulaski,NB,Division,Grand,0.24,1,6,0,2,6,41.9026704832,-87.7261192748,41.9061550576,-87.7262570347
2024-06-17T00:01:04.000,47,29.0,Pulaski,NB,Grand,North Ave,0.5,1,4,0,2,6,41.9061550576,-87.7262240305,41.9098857185,-87.7261823777
2024-06-17T00:01:04.000,48,21.0,Pulaski,NB,North Ave,Armitage,0.5,1,11,0,2,6,41.9098857185,-87.7261470243,41.9171651852,-87.7264442053
2024-06-17T00:01:04.000,49,25.0,Pulaski,NB,Armitage,Fullerton,0.5,1,10,0,2,6,41.9171651852,-87.7263752552,41.9244829851,-87.7266541696
2024-06-17T00:01:04.000,50,28.0,Pulaski,NB,Fullerton,Diversey,0.5,1,3,0,2,6,41.9244829851,-87.7265848616,41.9317893922,-87.726864157
2024-06-17T00:01:04.000,52,23.0,Pulaski,NB,Milwaukee,Irving Park,0.85,1,12,0,2,6,41.9411668426,-87.7270628829,41.9536468185,-87.727551496
2024-06-17T00:01:04.000,53,27.0,Pulaski,NB,Irving Park,Elston,0.4,1,8,0,2,6,41.9536468185,-87.7274333564,41.9596128313,-87.7276617396
2024-06-17T00:01:04.000,54,24.0,Pulaski,NB,Elston,Lawrence,0.6,1,15,0,2,6,41.9596128313,-87.7276052579,41.9682413338,-87.7279253868
2024-06-17T00:01:04.000,55,20.0,Pulaski,NB,Lawrence,Foster,0.5,1,3,0,2,6,41.9682413338,-87.727843711,41.9755310394,-87.7281185167
2024-06-17T00:01:04.000,209,22.0,North,WB,Ashland,Damen,0.5,1,13,0,2,6,41.9107674921,-87.6676901941,41.9106099476,-87.6775846462
2024-06-17T00:01:04.000,210,27.0,North,WB,Elston,Ashland,0.28,1,5,0,2,6,41.910843339,-87.6621596195,41.9107674921,-87.6676901941
2024-06-17T00:01:05.000,67,32.0,Pulaski,SB,71st,79th,1.0,2,10,0,2,6,41.7641031795,-87.7226046555,41.7495734287,-87.7221640524
2024-06-17T00:01:05.000,77,28.0,Pulaski,SB,26th,31st,0.5,1,9,0,2,6,41.8442580766,-87.72480373110001,41.8368851841,-87.7246009792
2024-06-17T00:01:05.000,78,30.0,Pulaski,SB,Cermak,26th,0.5,1,11,0,2,6,41.8515494772,-87.7250091595,41.8442580766,-87.72480373110001
2024-06-17T00:01:05.000,82,24.0,Pulaski,SB,Washington,Van Buren,0.46,2,13,0,2,6,41.8819403523,-87.7259576089,41.8752792694,-87.7257294016
2024-06-17T00:01:05.000,85,14.0,Pulaski,SB,Division,Chicago,0.5,1,4,0,2,6,41.9026743655,-87.72655391580001,41.8953705621,-87.72633140960001
2024-06-17T00:01:05.000,89,23.0,Pulaski,SB,Fullerton,Armitage,0.5,1,2,0,2,6,41.9244868661,-87.7270197528,41.917169067,-87.7268100624
2024-06-17T00:01:05.000,90,28.0,Pulaski,SB,Diversey,Fullerton,0.5,1,12,0,2,6,41.9317932724,-87.72722993800001,41.9244868661,-87.7270197528
2024-06-17T00:01:05.000,98,38.0,Ashland,NB,95th,91st,0.5,2,9,0,2,6,41.7212141057,-87.6625002738,41.7284810983,-87.6626684166
2024-06-17T00:01:05.000,91,28.0,Pulaski,SB,Milwaukee,Diversey,0.65,1,12,0,2,6,41.9411707218,-87.72749796560001,41.9317932724,-87.72722993800001
2024-06-17T00:01:05.000,92,27.0,Pulaski,SB,Irving Park,Milwaukee,0.85,1,17,0,2,6,41.9536506962,-87.72786858250001,41.9411707218,-87.72749796560001
2024-06-17T00:01:05.000,99,31.0,Ashland,NB,91st,87th,0.5,1,7,0,2,6,41.7284810983,-87.6626684166,41.7357887154,-87.6628819511
2024-06-17T00:01:05.000,100,31.0,Ashland,NB,87th,83rd,0.5,1,4,0,2,6,41.7357887154,-87.6628819511,41.7430756949,-87.6630683582
2024-06-17T00:01:05.000,101,36.0,Ashland,NB,83rd,79th,0.5,1,10,0,2,6,41.7430756949,-87.6630683582,41.7503560091,-87.6632541367
2024-06-17T00:01:05.000,102,30.0,Ashland,NB,79th,71st,1.0,2,10,0,2,6,41.7503560091,-87.6632541367,41.7649079607,-87.663612718
2024-06-17T00:01:05.000,103,23.0,Ashland,NB,71st,67th,0.5,1,8,0,2,6,41.7649079607,-87.663612718,41.7721909488,-87.6638378447
2024-06-17T00:01:05.000,104,25.0,Ashland,NB,67th,63rd,0.5,1,11,0,2,6,41.7721909488,-87.6638378447,41.7794635041,-87.6640374592
2024-06-17T00:01:05.000,105,27.0,Ashland,NB,63rd,59th,0.5,1,4,0,2,6,41.7794635041,-87.6640374592,41.7867457704,-87.6642111674
2024-06-17T00:01:05.000,106,19.0,Ashland,NB,59th,55th,0.5,1,6,0,2,6,41.7867457704,-87.6642111674,41.7940232957,-87.6643984668
2024-06-17T00:01:05.000,110,29.0,Ashland,NB,43rd,Pershing,0.5,2,11,0,2,6,41.8158697299,-87.6649647832,41.8231508628,-87.6651248281
2024-06-17T00:01:05.000,111,34.0,Ashland,NB,Pershing,35th,0.5,2,5,0,2,6,41.8231508628,-87.6651248281,41.8305002878,-87.6653847992
2024-06-17T00:01:05.000,112,31.0,Ashland,NB,35th,Archer,0.5,1,5,0,2,6,41.8305002878,-87.6653847992,41.8376827898,-87.6655581444
2024-06-17T00:01:05.000,113,31.0,Ashland,NB,Archer,Cermak,1.0,1,1,0,2,6,41.8376827898,-87.6655581444,41.8523299896,-87.6658407141
2024-06-17T00:01:05.000,117,16.0,Ashland,NB,Harrison,Washington,0.6,1,6,0,2,6,41.8741993673,-87.6664153537,41.8832979102,-87.6666877975
2024-06-17T00:01:05.000,118,25.0,Ashland,NB,Washington,Grand,0.53,1,7,0,2,6,41.8832979102,-87.6666877975,41.8909763311,-87.6669590125
2024-06-17T00:01:05.000,119,16.0,Ashland,NB,Grand,Chicago,0.35,1,7,0,2,6,41.8909763311,-87.6669590125,41.8960725742,-87.6671078757
2024-06-17T00:01:05.000,120,18.0,Ashland,NB,Chicago,Milwaukee,0.55,1,8,0,2,6,41.8960725742,-87.6671078757,41.9040161282,-87.6673294583
